PC1,PC2
-1.7690827602285402,-0.07980604604675517
-2.0483812185992445,-0.48235562631392875
1.4767210833642201,-0.17778225901207126
1.5500178976399688,-0.21121562490126428
-1.17962479174833,-0.2412593291784794
-1.6682349201012991,-0.4145899292693245
0.3089022738635782,0.7156238737122105
0.18066927408635383,-0.6162001299996548
-0.38543321335581865,0.17116757800196739
-1.0882726816604738,-0.5017606989325201
1.0625349725935078,-0.16636079145683527
-1.6365379495707106,0.5005648920942954
0.502407163237324,-0.3961137034649745
1.1696627522659093,-0.08858591893085832
0.33798122776174366,-0.17083281276710938
2.358950121108978,0.11997160568749739
-1.1708326919660867,-0.5567728656811678
-2.7891102796360827,-0.728611016298755
0.15398165334919553,-0.27989671779343733
1.679602285494064,-0.0902815168857675
-0.8096448828966328,0.9946014078053657
-1.0034603505626376,0.7723940943145374
0.34094800428696215,-0.4040412753804074
2.225943474261053,0.09005820648139555
-0.600782953018201,-0.4295102593303055
-1.287626480807787,0.751165722381006
1.7450629575136019,0.117406657451666
0.6906252755027817,-0.03494080406575261
0.19059306218743688,-0.24731700701072917
0.241545933474715,-0.31732779573865044
0.06170234243121338,2.6263628272645305
0.1842285697743773,-0.16000028107178324
1.226400650735814,-0.020145945772657572
-0.02190982701883843,-0.20428543820528977
-2.446108104548813,-0.7356976505181038
1.4983029563463213,-0.049844097227788604
-1.9642663963085492,-0.44702707186214635
-2.798033885800088,-0.06680344824716622
-1.0859138527562489,1.0781730164652872
-0.930344851743858,-0.49867720545094324
0.9825384674147567,-0.2012011973539428
0.08027791052118613,0.8632606767666966
-2.433111880359066,-0.7439654050219043
0.4358213155113973,-0.5830541554724716
2.0086697320175064,0.03894618209512508
2.0301186790611703,-0.3731828123309733
-1.6254846522628437,0.3329578931549497
-1.3050682475520297,-0.5357154036169506
-0.8129034625865045,-0.16197721861083697
-1.0016491112248396,-0.3750822063447378
-0.018817167944092373,0.7388142333162648
1.4017987033802972,0.023064885512137995
1.1264928138883674,-0.060284085812974064
0.06249715725368753,-0.1717800274962758
-1.646174768832606,-0.10535039289317855
0.03213573330048713,-0.3173819964254114
1.9372510894043156,0.14018692333649413
2.2717140463958176,0.058914751692538576
0.7699110230692506,-0.24055213528375918
-2.402669109505364,-0.6050849954791967
-2.69726003562819,-0.783528974294118
-1.4999386281260636,-0.0745041920325555
2.0925022228492445,-0.013044086690159322
0.16079801293362503,-0.40297393598254405
0.6301407877940621,-0.0758105568333622
-2.1895548880699707,-0.5174049007575786
-1.7467896661074775,-0.05570688909705759
0.916230238851885,-0.43313148837231863
-0.22792000253598843,-0.48855541275188186
-1.7165401426080482,-0.33157716646747204
0.9052731740948633,-0.2519449548600713
-1.4374193545789233,-0.40950856019418347
-1.668053157339305,-0.041114868133024056
-3.0414547465081676,-0.8345966796541026
-1.0711494330547646,-0.4766322772801747
-1.0571646780954917,-0.47265131389344234
-0.20868460513410939,-0.3784351551668281
-0.9032481554606561,0.21847984409468035
0.028072555350844564,0.41414101955071897
0.8800129413877245,-0.41328270868345013
-1.0126899056202427,0.8070424789196605
-1.6145694652455536,-0.8420054197824034
-1.5639017383827847,0.5935689512591529
1.5080057391630697,-0.11062103999722113
-1.4041833803645496,-0.07968142297981774
-1.5528775607647696,0.023277176224686478
-0.9296958852171346,-0.4250906978962822
0.7739500870238072,-0.48101426208617615
1.007772444206524,-0.2537785586701283
-1.720349297036605,-0.48264629460589736
-1.4498937419428786,-0.3499935487820693
-2.6833511287714997,-0.08211886195868905
0.11187170903689776,-0.2878567978811296
1.3097618548718495,-0.30868981709574955
-1.7153416981247387,-0.6620027618627409
2.3489650068332724,0.09342972521986291
-0.37858473437977636,-0.1796539087581694
1.452873612553229,0.11640420759019511
-0.7258271462281879,0.6532594134074428
-0.7477768917273391,-0.33604375914410894
2.111534283593891,0.1130658520256711
0.29056594597479696,-0.22551520816096937
-1.5019897772766364,0.1012017978598701
-0.47672845081255594,-0.252533965063167
1.4779914994532395,-0.23803270819218456
0.802392341278958,-0.47028496520740565
1.821724868340941,-0.4388440526178845
-0.315784094261683,-0.2607903903269335
2.0609284583243417,-0.016786558942666837
0.016460314923177465,1.2890754516954523
-2.0777493831142477,0.2012321660370576
0.5141725596968733,-0.2514277392666428
-0.47949678709261173,-0.2598213363399778
-1.8560856509268329,-0.526732548765803
0.21855003151537156,-0.18498912085268115
-0.9184972036002346,0.3330470158073999
-0.6430691268333837,0.23708278402257182
-0.9829520400828248,-0.7175210096186028
1.5313303852462756,0.02700028120123382
-0.4974450755745329,0.3919102222862516
0.805072921127681,-0.5206611438064442
-0.1948078043396797,1.0269205927091924
-1.325524130317445,-0.3988081084434877
1.3148772366732722,-0.333441819529576
-0.3734603198775637,0.42415777824660644
0.9160003200069496,-0.2230327838066344
-2.549320883448431,-0.681934390033833
1.656078402748624,0.030784220098422438
1.2543953204671754,-0.36838904038610404
1.9152278345912332,0.08979743758616808
1.8257152990401588,-0.008097937668854794
-1.4031084090220294,0.3796890735626697
-0.5714245298591585,-0.354041507989542
0.08987112519090236,-0.2956541317142312
-0.681662120434993,-0.41745112045950405
-0.15331767518969874,0.3911920638504794
-2.194930705835596,-0.4993580179469268
2.112907055964539,0.11322856821056271
1.7082782321727434,-0.07273454773142948
2.437198146235911,0.12924642822632038
-0.4848724601791556,-0.5133933732644561
-1.115552985383344,0.30124784658990283
-2.248916251676949,-0.4062017154850726
1.7133936139741661,-0.09748655016525597
-1.6024596070719181,-0.5796894932811937
-1.3450247127000212,-0.6678992369762501
-2.145322265881888,-0.6301682400376396
1.6083766439601022,0.026668124881228522
-1.610082097728831,-0.5274362836302908
0.867376495221768,-0.22286792571966205
-0.6727654580278755,-0.23087490193388532
-0.22726004815049167,-0.3935356894111352
2.235024900069492,0.07992428187385764
1.3844139090266459,-0.32434696502057037
-1.4990871041022202,-0.02226605823171545
-0.5359406950814385,-0.3818152536600417
-1.0581196367147145,-0.161625764982766
0.4502485967345057,2.3811515900116307
-1.0914780225962903,0.8557491769096275
0.05240789253515125,-0.36804248779692267
-1.1252731297512721,0.007876855309865097
-1.1494581130726687,-0.4988612172696549
0.7469890790429193,-0.06383053703853502
2.0740937219052262,0.08326964786020391
0.2736061469359695,-0.1258067418672653
-0.85515384109847,-0.384378849401804
1.9939449436215488,0.06255917123471018
-0.314227304102471,0.264473962053316
-1.4727742043895393,-0.12426639873229092
0.4911426528131837,-0.4847342561811744
1.7774197331461976,-0.3596158638472271
-1.0356411091423783,-0.33422810893898813
-1.9756896642803385,-0.5594194179353421
-1.469691015647808,0.6963412927187276
0.5176796379061293,-0.15539802834081878
1.4930447098408501,-0.22599825390819897
0.4604177212299722,-0.1287342112254985
0.9596704210171234,-0.24048046138738122
0.9957530738473567,-0.1704929559375887
0.4952409035920108,-0.33642348489139556
-1.3623405223865421,0.8115164082452754
-1.2202258794195067,0.18325461677580884
0.519716706869501,-0.19576354099437737
-2.2134169234525896,0.24081564084240656
3.9269481528631927,-0.34195381526076574
-0.518773635276665,0.7577176761297874
2.523565153864206,-1.9560741835681932
-1.6075323070013687,-0.029828330372309225
2.0215526641394352,0.05168356566092899
2.6936609302199392,0.23572024013634243
1.956398607288382,-0.3526527298225425
0.10820849624086126,-0.36449145998615906
-2.219057900011269,-0.6043018058078574
0.5675143423265895,-0.3294070780812286
0.03949048107372555,-0.2710778885069928
-1.327079699528409,-0.41674708781154174
2.3018216623278605,0.1244104638238283
0.7380895339304886,1.4070843545020204
-0.7531533405380892,1.2950916170008424
-2.3070832274575177,-0.32097279716887933
0.3309301040308839,-0.4863380698766207
-0.1367156810234918,-0.1398137895025463
0.5527917567229516,-0.032727397513555176
0.02204329258804318,-0.17741554200293413
2.341538684854438,0.19104518924935937
0.1001515376670727,-0.4771054005935172
0.08843142942327575,-0.4402923535436082
0.43334467743929045,0.808010967872506
-1.3883052580456483,0.10164970296699737
-2.0404573909754333,-0.6108416674267455
-2.727009715819614,-0.7223825384520047
-0.44339502432317274,-0.5246499150454708
1.0167299211192458,-0.025515353812244426
0.013705158242038128,0.7035758490046281
-0.764151205116712,0.8696274942953941
-2.291871418734972,-0.5795459578214003
-0.11191086801484947,-0.32173903371793666
0.19255534546109015,-0.3494785817462534
-1.7157443500893172,-0.24917743286531263
-1.8121696126735012,0.7326975824708476
-0.7487962936332841,0.3354452570168687
1.1788629418153984,-0.15736889961431727
1.0302104233438305,-0.2347300401104026
-1.9203881104862375,-0.4465690909150615
-1.463718223111841,0.7607786366944619
0.5873475887910341,0.6988708412016386
0.0913799377240162,-0.3092901424341993
-1.5927315991706146,-0.09247591448448157
1.7079959007137873,-0.16005337096849617
-1.6898414656424499,-0.7296408046497018
-0.8496718006500287,0.3580097101543562
-0.8638125585319749,-0.20885618218639493
1.5139359014474842,-0.10680037785367608
-0.46827999095941364,0.9080800924084714
1.4144201193297952,-0.11263536346651368
-0.12307304879667054,1.0152489422630477
1.5202673142766885,-0.04724063826952253
2.0207423518943806,-0.046908195477917206
1.0545540680344727,-0.19809122672781734
-0.3798609283217076,-0.1603613238813114
-0.5613571847215211,-0.26013758899654316
1.9826804331974082,-0.026061381481489745
-1.3162419277484922,0.5476955270601431
2.1509100777787977,0.04459572742207524
-0.27189853410715403,-0.6739489839196054
-1.287928759782097,-0.47256954905061904
-1.6075429536910377,0.5992978571733403
1.0673294578545456,-0.7784303539180185
3.010459108846114,-1.2343898125514305
-2.294597531473665,-0.3775239303636114
-1.8285121738358951,-0.646656577950177
2.52543128563855,0.16506313123277772
1.034728976146619,-0.14259897691168033
-1.0868484617256446,0.058053255843937106
0.8132337046071286,-0.34220258096677875
-1.751427267084863,-0.5877282536690847
1.991667452408926,-1.110812534668681
1.7600678745761964,-0.09195419987894059
0.05214730579852921,-0.2374990753434636
-0.1564969543381574,-0.04366277113707454
0.9229812746907982,-0.2194709312060622
0.09180683137659267,0.6632182917985394
0.4720834494590121,1.8633910616112457
-0.26532468704211876,1.7803774801217322
0.3698006416137863,-0.24313622584988928
2.1093511989781892,0.014311374701933293
0.32748649667054647,0.6019231782922451
0.9627227147605936,0.004651803867262784
-2.809808199942178,-0.14289206765722268
1.5594218766776728,0.11782313210996298
1.3938766771625448,-0.273361262643967
-1.527998424664902,-0.34299936663253766
-0.7206596186544949,0.23967494501105277
1.9305739799955006,0.015541430284688358
1.9899545129223306,-0.3681869437143194
2.1126715549655715,-0.1277709369655321
0.24294312338857998,-0.15967706990596492
0.5503938187080187,1.7493186490753783
2.482902948437428,-0.033184812694482396
1.2370584530932038,-0.39313798842710124
-1.2030503420170846,-0.5493132977183635
2.2319036476470266,0.0541959823306813
-1.3413342470535214,0.7538914428493542
0.33433199455318174,-0.20783405021206486
-0.8853335517675688,0.1898337073809002
2.237394737129619,0.05484684707024789
0.650290871586134,-0.4039432226700715
-1.3019181189744404,-0.5487766356425663
0.015856928488755917,-0.524725304600689
2.3434739173506807,0.09277886048029639
2.2775808435595786,0.0849684836054982
-0.3156895963737587,0.5822319910841469
-0.8335013231252888,-0.2314653628113376
-1.6335767927917875,-0.011955116399504608
-2.314702180612929,0.34807621474922024
-1.5461960334286082,0.014909470498418268
2.060459374420959,0.019726529947613845
0.01603775979960073,-0.09634942580618236
-1.3140197148384947,0.07896095893910725
-0.6512696535285096,1.462180611795996
1.2366705978785952,-0.2868699776889697
0.7662962039210331,-0.1631609960272117
-1.780655549455906,-0.21391082331930036
-1.3664768678321941,-0.26821280061750624
0.3493803263056783,-0.6678273993534493
1.7527349288195753,-0.05625469191311801
-0.05600444261421954,-0.21753235783100708
-1.1668202383776036,-0.64076942416639
0.738899718669942,-0.34272365249022124
-1.447722349010341,-0.060585355295611966
0.24017316110406697,-0.31749051192354183
0.9664004445201358,-0.47061960482610704
1.2127272527413357,-0.23230984330621463
-1.95333787449476,-0.35727858897028136
1.8945128545246246,-0.5957755451908241
-0.8221111546328805,-0.2588768748061874
1.2192739072157313,-0.2592093701123071
0.021892292374761504,-0.07617239281778329
-1.2358674466090405,-0.39919482266008005
-0.5658340138032861,0.2928054549114178
-0.26874936693501744,0.48207470507971206
0.6531042520767283,0.9575995082666472
1.3507768503534936,-0.05587056776897277
1.5793899024367632,-0.10215979838285637
-1.6265056435427634,-0.4365179953411112
-1.6552263780314238,-0.7139433007503586
1.3304145401066036,0.01460364389777322
0.49161367517947097,0.6062266158733296
2.275738987285549,0.12131885631088729
-2.087556261547445,-0.12646385348307826
2.0507565916042116,0.08050347271704618
-0.28663091041333577,-0.1321218750072991
-2.0346287960975977,0.2541198502275023
-0.6741272931056957,1.168930652521455
1.773326514379295,-0.053813949139743515
2.5185674237853104,0.16424955030831953
-0.24222816610037542,0.3290669186482732
-2.710371275111013,-0.6752355790363235
0.15475786747303097,-0.3007419353538676
-0.6566682261955594,1.2074077309875852
-2.146993735093955,-0.11702411381095405
0.8217241786074212,-0.2824388931518628
-0.08525012055216362,0.6113897176213319
-1.7359175277122008,-0.35998699560168446
-1.1776851255232579,-0.28594032410390025
-1.5936171967375548,0.5934836429558495
0.648918099215486,-0.4041059388549632
0.3073588437436848,-0.35333113329972426
1.94430170370198,0.01716859213360468
0.5583986834800835,0.8223597184524013
2.5199401961559587,0.16441226649321117
-0.24792471042689687,-0.4319371908314171
0.5727619852743618,0.020356363421713722
0.972508423578315,2.632930720968096
-2.2093266413362938,0.11606624378056386
-1.8478003723888738,0.4480349581207477
-2.5185324300725904,0.1797143577015693
-0.7917456937849183,-0.38483693743946307
-0.23146650263161933,-0.2834851457253781
1.997218469148941,0.0741575415062727
0.815245383173601,14.463420866697852
0.46630163832978755,-0.13239263158039474
1.0685540428621962,-0.15443698881548942
1.139879309253175,-0.19376177399318462
0.3506717639828973,-0.09074322954023031
1.0573240117775529,-0.3527595243874231
1.8525127073129917,-0.11756530438148212
-1.9383713174416697,0.31054455167628303
-2.528265468285188,-0.7354577117994856
0.26999844557715275,-0.33931362302931906
1.3410166466806694,-0.43158116294371335
1.5530248959354949,-0.19257022913286417
1.1366950185992735,-0.7397771450398735
1.79117660832481,-0.5585745713092745
2.0223974557239868,0.04057334394404135
-0.3450368059163504,0.5655564192001942
-1.0554111026911437,0.13898609028023898
1.7433013366874293,4.246059172913407
2.160143776692163,0.020331873542923522
1.4607690184354445,-0.017724345329582055
-1.9479620567291356,-0.37532547178093034
1.1572541136934211,-0.1260766302961242
2.3818181675066117,0.15925086972093583
5.230937180566849,-9.006564634115549
-1.3805899120660161,-0.5715157345086598
-0.66184597950826,-0.29680643844380256
-2.0939144364071773,-0.12294206818019286
-1.1183357358149697,0.9504020841285877
-2.503911462927027,-0.3286998542206861
0.4039589624019522,-0.04877979003385737
0.051230590720823414,-0.2296523098856539
0.5905795578790816,-0.07646688057241129
1.4858214854466216,3.3692487836298364
-0.8014912697632257,-0.42310434821379544
-1.6493110219002516,-0.42858194185306125
-1.7488617357213503,0.32340435006372203
1.5207952950627852,-0.03596770036774338
0.6016243391601755,-0.10946946222017373
-2.1262661090964543,-0.6232178572985255
-0.30110461536059174,1.2881419196223565
-1.9707316527848016,0.45623923516116066
2.042613333602536,0.017611219544022654
0.5865219855280189,-0.36078514901319203
1.5739267226160918,-0.3371150348774103
-1.4372878981654114,0.06194557417334949
1.5761752737920853,-0.06597214186235897
1.6347432793719587,-0.250237201276171
0.3344170124059677,0.8667255171619064
-1.7214367377470494,0.6078145122158567
-1.598385239376273,0.3767606854109383
2.973670854388834,-2.420099129908994
0.03553513776610471,-0.2665716557363888
2.312803841293044,0.1257121933029613
-2.0125238722239898,0.40278100737310923
-1.8371558044816583,-0.5898581143125359
0.16108059243724177,-0.3050437446375571
-1.1805328884459418,-0.4769568916263876
-1.506142556806921,-0.041726044508124845
-1.4741909997305505,-0.5086256927220919
-0.38975762701338373,0.37755805053259645
2.3530833239452167,0.09391787377453782
-1.3007619326747455,-0.15517193137316454
2.267595729283874,0.058426603137863645
-1.9199247038428073,-0.06793430533167068
-1.5911572083668402,-0.04143574225498628
-1.9528427835565967,-0.4853766978347776
0.18297490448940185,1.6187788105828946
1.4931571200927474,2.2355192128524073
-0.7087049402689078,-0.2500562264171971
1.0762604935076672,-0.43780032103600713
-1.4502450164245044,-0.32253451637277625
-0.28089870982101334,0.4594529411987014
1.3479782494660701,-0.07059986893570243
-1.2536835099927992,-0.16168197609220727
1.164061231138742,-0.2021058205669147
2.1728744357091645,0.047199186380341325
0.5827815788895646,-0.06280373896638561
-1.3074348116586998,0.903215522857456
-1.6916033725278912,-0.6225758851845188
0.20826507280349707,-0.2995487962353098
1.8423408405928619,-0.020275272721768944
2.212967165916913,0.1392367789792654
-1.3662119263575785,0.13836350991890828
-1.9471309771806211,-0.5045515108210918
2.4248431949000797,0.1277819825622957
-1.0059126627540518,0.7899940775746651
-0.2432848635606828,0.38300529782488585
0.8342629711423989,1.6658781891452235
1.5005205203015206,-0.060791602759784756
2.3572016410571606,0.09440602232921272
1.6321177126469801,-0.19440562831092895
-0.7060028553404755,0.1801611223363327
0.21475600506626585,-0.21588780873314323
-1.8002335024035965,0.2923990104961381
-1.1278418459218527,0.07910217034090453
2.4344526014946153,0.12892099585653716
1.0304576448257252,-0.0238881919633281
-2.373911985948234,-0.5339213612291936
1.9455810998504153,0.07924726438217004
-0.5836718984632371,1.2720699218438731
2.416606560676192,0.12680568545294588
-0.06778779840431645,0.4644264338279912
-2.1542090893987953,-0.6976645451961551
1.1934174317084454,-0.18741584278241122
-0.6528546661453413,0.5922252280401202
1.0990718458149056,-0.17324039236654046
1.0158225231505185,-0.05725703355582427
-1.7393565095294066,0.5779918274047476
0.7952062379604531,5.738770004172973
-0.1871720770591085,0.38891026565233877
0.8787357480316086,-0.20229468950392726
-0.00015349574792615468,0.8786447731607094
2.3210404755169316,0.12668849041231114
-0.13736627113904679,-0.24186860696173157
-2.1322715933313856,-0.6645317927520817
-0.2552940595209008,1.280142939730967
1.0658371428419084,-0.18033912063123028
-2.710371275111013,-0.6752355790363235
-0.41302526802414297,0.3921310102126471
1.9053360965377402,0.0013396010548597788
-2.212269880931854,0.11721083264526698
-0.2234675176158759,-0.44247555203595434
-1.4267799896676292,-0.4235958364776346
-0.6232626157948038,0.7690666938349697
-1.0119752004093328,0.08434943868655417
0.5059849795193698,-0.5888855593146122
